id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
9883472,2011-08-03 15:04:00,1696,2408,11.17,Online Transaction,39021,ONLINE,,,4784,Bad CVV
9885075,2011-08-04 04:10:00,1058,4502,12.15,Swipe Transaction,22204,Christiana,TN,37037.0,5541,
9886727,2011-08-04 11:24:00,1443,3749,13.47,Swipe Transaction,20561,Waianae,HI,96792.0,5912,
9888352,2011-08-04 16:35:00,1551,2988,53.26,Online Transaction,96246,ONLINE,,,4784,
9889934,2011-08-05 07:34:00,1533,3097,103.36,Swipe Transaction,13646,Indianapolis,IN,46237.0,7538,
9891572,2011-08-05 12:43:00,1682,3407,2.82,Swipe Transaction,69972,Dorchester,MA,2122.0,5814,
9893173,2011-08-05 19:10:00,360,2611,86.34,Swipe Transaction,4818,Red Bank,NJ,7701.0,4111,
9894756,2011-08-06 09:30:00,1281,2902,4.71,Swipe Transaction,88585,Rialto,CA,92376.0,8099,
9896374,2011-08-06 15:30:00,1198,2804,51.49,Swipe Transaction,14560,Buchanan,GA,30113.0,7832,
9897983,2011-08-07 06:20:00,1295,2949,18.41,Online Transaction,18563,ONLINE,,,4121,
9899654,2011-08-07 12:55:00,1079,2842,21.41,Swipe Transaction,8586,Rockville Centre,NY,11570.0,5300,
9901246,2011-08-07 19:45:00,1516,1002,80.00,Swipe Transaction,27092,Port Allen,LA,70767.0,4829,
9902847,2011-08-08 08:39:00,1437,5818,79.26,Swipe Transaction,72215,Valier,MT,59486.0,7922,
9904501,2011-08-08 13:59:00,1779,3934,287.22,Swipe Transaction,26013,Thomson,GA,30824.0,8011,
9906102,2011-08-08 22:03:00,39,2039,238.23,Swipe Transaction,86616,Seymour,CT,6483.0,4814,
9907675,2011-08-09 09:42:00,1398,5222,146.48,Swipe Transaction,91128,Passaic,NJ,7055.0,5411,
9909299,2011-08-09 15:00:00,585,5881,28.27,Online Transaction,16798,ONLINE,,,4121,
9910928,2011-08-10 05:11:00,528,5161,2.24,Swipe Transaction,43293,Le Mars,IA,51031.0,5499,
9912549,2011-08-10 11:14:00,1777,4557,4.25,Swipe Transaction,47917,Annandale,VA,22003.0,5411,
9914179,2011-08-10 16:37:00,1098,5179,-89.00,Swipe Transaction,22204,Montreal,Canada,,5541,
9915781,2011-08-11 07:05:00,1687,2509,13.41,Online Transaction,18563,ONLINE,,,4121,Bad Card Number
9917427,2011-08-11 12:32:00,208,4980,95.00,Swipe Transaction,61195,Leighton,AL,35646.0,5541,
9919057,2011-08-11 19:18:00,231,2474,31.62,Swipe Transaction,59935,Fayetteville,NC,28314.0,5499,
9920671,2011-08-12 08:54:00,1283,4570,49.26,Swipe Transaction,13646,Camas,WA,98607.0,7538,
9922307,2011-08-12 13:57:00,198,3647,18.14,Swipe Transaction,47278,Glendale,CA,91204.0,5977,
9923917,2011-08-12 21:32:00,1430,2074,17.33,Swipe Transaction,86823,Hartford,IA,50118.0,5411,
9925527,2011-08-13 10:38:00,890,5799,238.58,Swipe Transaction,53607,Fullerton,CA,92831.0,8021,
9927132,2011-08-13 16:17:00,621,4944,33.70,Swipe Transaction,29893,Fort Mc Coy,FL,32134.0,7832,
9928711,2011-08-14 06:42:00,1274,2905,3.54,Swipe Transaction,18440,Pascoag,RI,2859.0,5812,
9930335,2011-08-14 13:05:00,733,1048,2.50,Swipe Transaction,20519,San Angelo,TX,76903.0,5942,
9931999,2011-08-14 20:21:00,275,63,178.64,Online Transaction,86369,ONLINE,,,4899,Insufficient Balance
9933574,2011-08-15 09:00:00,1190,1201,3.84,Swipe Transaction,20519,Greenville,SC,29605.0,5942,
9935229,2011-08-15 14:06:00,1810,5197,41.47,Swipe Transaction,10537,Romulus,MI,48174.0,7230,
9936831,2011-08-15 22:31:00,1424,4710,158.24,Swipe Transaction,3785,Sedona,AZ,86340.0,4900,
9938401,2011-08-16 10:07:00,1881,2554,4.30,Swipe Transaction,69958,Mexico City,Mexico,,5812,
9940044,2011-08-16 15:33:00,1736,113,57.37,Swipe Transaction,61195,Brooklyn,NY,11211.0,5541,
9941689,2011-08-17 06:06:00,1531,2573,15.29,Swipe Transaction,98850,Summerville,GA,30747.0,7538,
9943313,2011-08-17 11:32:00,39,2039,80.00,Swipe Transaction,27092,Orange,CT,6477.0,4829,
9944920,2011-08-17 16:57:00,592,2022,1.51,Swipe Transaction,14528,Asheville,NC,28801.0,5499,
9946533,2011-08-18 07:46:00,1222,1076,1.08,Swipe Transaction,20519,Rigby,ID,83442.0,5942,
9948165,2011-08-18 12:55:00,1638,3856,17.32,Swipe Transaction,84621,Lakeville,MN,55044.0,4121,
9949792,2011-08-18 19:33:00,804,213,67.36,Swipe Transaction,36934,Bowling Green,KY,42101.0,7538,
9951362,2011-08-19 08:35:00,480,2929,45.74,Swipe Transaction,50867,Oakland,CA,94601.0,5541,
9952992,2011-08-19 13:45:00,112,4339,49.86,Swipe Transaction,60569,Sun Valley,NV,89433.0,5300,
9954627,2011-08-19 22:07:00,997,2261,12.96,Swipe Transaction,54881,Chula Vista,CA,91913.0,5921,
9956236,2011-08-20 11:05:00,1324,4959,42.82,Online Transaction,94901,ONLINE,,,6300,
9957841,2011-08-20 17:18:00,1183,2858,69.64,Online Transaction,81759,ONLINE,,,7349,
9959426,2011-08-21 07:51:00,758,2662,-84.00,Swipe Transaction,61195,Alhambra,CA,91801.0,5541,
9961064,2011-08-21 14:05:00,1066,1126,100.00,Swipe Transaction,27092,Newtown,PA,18940.0,4829,
9962672,2011-08-21 21:43:00,877,3877,53.72,Swipe Transaction,81477,Mesa,AZ,85203.0,5311,
9964248,2011-08-22 09:37:00,957,82,34.88,Swipe Transaction,5248,Germantown,MD,20874.0,5499,
9965939,2011-08-22 15:03:00,154,4340,114.58,Swipe Transaction,31707,Grantville,GA,30220.0,4111,
9967564,2011-08-23 03:26:00,609,2290,6.08,Swipe Transaction,63750,Los Angeles,CA,90042.0,5921,
9969184,2011-08-23 11:06:00,577,2627,8.00,Swipe Transaction,2703,Tucson,AZ,85757.0,5814,Insufficient Balance
9970809,2011-08-23 16:27:00,1876,3315,12.19,Swipe Transaction,96300,Versailles,KY,40383.0,7210,
9972428,2011-08-24 07:11:00,1920,3415,57.14,Swipe Transaction,20561,Paynesville,MN,56362.0,5912,
9974092,2011-08-24 12:41:00,428,3842,36.62,Swipe Transaction,30149,Manchester,NH,3104.0,4900,
9975707,2011-08-24 19:21:00,776,3105,-68.00,Swipe Transaction,61195,Memphis,TN,38103.0,5541,
9977330,2011-08-25 08:46:00,1274,1075,178.49,Swipe Transaction,50783,Elk River,MN,55330.0,5411,
9978990,2011-08-25 14:22:00,113,4526,137.82,Swipe Transaction,56993,North Richland Hills,TX,76180.0,5651,
9980596,2011-08-25 23:01:00,1979,2812,140.28,Swipe Transaction,54895,Boca Raton,FL,33486.0,4900,
9982228,2011-08-26 10:26:00,1510,1257,75.46,Swipe Transaction,11468,Hawaiian Gardens,CA,90716.0,5970,
9983846,2011-08-26 15:32:00,1560,5455,-88.00,Swipe Transaction,30928,Emmetsburg,IA,50536.0,5541,
9985467,2011-08-27 06:10:00,679,3741,2.76,Swipe Transaction,44578,Sharpsville,PA,16150.0,5812,
9987126,2011-08-27 12:45:00,726,4171,255.00,Swipe Transaction,59474,Tucson,AZ,85735.0,3722,
9988759,2011-08-27 19:32:00,1435,4294,11.10,Swipe Transaction,77948,Alpharetta,GA,30004.0,4121,
9990375,2011-08-28 09:32:00,1250,2904,45.27,Swipe Transaction,61195,Everett,PA,15537.0,5541,
9992022,2011-08-28 15:27:00,1214,5508,8.88,Swipe Transaction,98190,Foxboro,MA,2035.0,5912,
9993644,2011-08-29 03:51:00,702,4199,53.50,Swipe Transaction,48919,Huntington Station,NY,11746.0,5311,
9995256,2011-08-29 11:06:00,1169,5763,39.60,Swipe Transaction,1057,Plano,TX,75093.0,4121,
9996891,2011-08-29 16:30:00,592,5946,24.04,Swipe Transaction,22204,Hendersonville,NC,28792.0,5541,
9998499,2011-08-30 07:07:00,1910,3288,13.40,Swipe Transaction,17493,Bradenton,FL,34203.0,5812,
10000144,2011-08-30 12:20:00,1873,4110,16.82,Swipe Transaction,18050,El Paso,TX,79902.0,5411,
10001731,2011-08-30 18:01:00,909,2583,28.80,Swipe Transaction,56431,Olympia,WA,98516.0,5541,
10003322,2011-08-31 08:19:00,37,265,23.92,Swipe Transaction,59935,Kirkville,NY,13082.0,5499,
10004937,2011-08-31 13:19:00,4,3413,201.00,Online Transaction,90999,ONLINE,,,4722,
10006571,2011-08-31 20:47:00,634,3541,29.34,Swipe Transaction,76334,Independence,OH,44131.0,4121,
10008192,2011-09-01 09:27:00,1897,4948,13.32,Swipe Transaction,50783,Huntington Station,NY,11746.0,5411,
10009835,2011-09-01 14:36:00,908,4230,11.74,Swipe Transaction,50783,Garner,NC,27529.0,5411,
10011457,2011-09-02 00:32:00,1963,3317,44.73,Swipe Transaction,25759,Vacaville,CA,95687.0,5812,
10013086,2011-09-02 10:33:00,1242,4162,103.45,Swipe Transaction,78644,Las Vegas,NV,89148.0,3775,
10014698,2011-09-02 16:03:00,1623,5142,9.27,Swipe Transaction,74510,Dayton,KY,41074.0,5921,
10016303,2011-09-03 06:44:00,1269,4147,39.48,Online Transaction,96246,ONLINE,,,4784,
10017931,2011-09-03 13:19:00,1256,5160,35.36,Online Transaction,39021,ONLINE,,,4784,
10019547,2011-09-03 20:47:00,734,4990,6.08,Swipe Transaction,20561,Buffalo,NY,14215.0,5912,
10021173,2011-09-04 10:34:00,1966,4737,34.09,Swipe Transaction,36934,Paragould,AR,72450.0,7538,
10022782,2011-09-04 16:08:00,1466,5884,30.07,Swipe Transaction,73236,Seaford,DE,19973.0,5211,
10024375,2011-09-05 06:26:00,415,3871,11.87,Online Transaction,75393,ONLINE,,,7996,
10026001,2011-09-05 12:04:00,1138,2122,36.30,Online Transaction,39021,ONLINE,,,4784,
10027618,2011-09-05 17:51:00,909,2583,61.00,Swipe Transaction,56431,Olympia,WA,98516.0,5541,
10029173,2011-09-06 07:13:00,265,5905,11.80,Swipe Transaction,14185,Corpus Christi,TX,78418.0,5300,
10030840,2011-09-06 12:43:00,1515,5558,63.38,Swipe Transaction,60569,Lebanon,PA,17042.0,5300,
10032458,2011-09-06 19:41:00,1802,5836,140.28,Swipe Transaction,82981,Monroe Township,NJ,8831.0,5912,
10034045,2011-09-07 08:55:00,1758,2674,31.29,Swipe Transaction,24823,Jackson,MS,39213.0,7538,
10035702,2011-09-07 14:36:00,208,2426,-55.00,Swipe Transaction,22204,Federal Way,WA,98023.0,5541,
10037286,2011-09-08 01:15:00,50,247,7.51,Swipe Transaction,43293,Iron Mountain,MI,49801.0,5499,
10038937,2011-09-08 10:57:00,256,1276,13.36,Swipe Transaction,75936,Zebulon,NC,27597.0,5814,
10040557,2011-09-08 16:10:00,1771,3098,8.47,Swipe Transaction,13523,Roseville,CA,95678.0,5310,
10042180,2011-09-09 06:55:00,1095,5461,68.40,Swipe Transaction,19300,Ridgewood,NY,11385.0,4111,
10043830,2011-09-09 12:12:00,677,179,7.45,Swipe Transaction,25887,Pavo,GA,31778.0,5814,
10045437,2011-09-09 17:56:00,503,2513,16.34,Swipe Transaction,27601,Chicago,IL,60629.0,7538,
10047022,2011-09-10 08:42:00,642,162,-76.00,Swipe Transaction,59935,Athens,TX,75751.0,5499,
10048665,2011-09-10 14:43:00,1334,1157,9.26,Swipe Transaction,22820,Tonawanda,NY,14150.0,5921,
10050261,2011-09-11 02:24:00,1176,5003,179.07,Swipe Transaction,24020,Newburgh,IN,47630.0,4900,
10051890,2011-09-11 11:52:00,1106,3964,16.71,Swipe Transaction,89069,Glendale,CA,91205.0,5251,
10053531,2011-09-11 17:51:00,1602,282,64.67,Swipe Transaction,22204,Mount Union,PA,17066.0,5541,
10055111,2011-09-12 07:31:00,373,261,26.07,Swipe Transaction,32858,Huntington,IN,46750.0,5311,
10056767,2011-09-12 12:54:00,1466,5884,9.92,Swipe Transaction,44919,Seaford,DE,19973.0,5814,
10058379,2011-09-12 19:21:00,1018,5970,53.68,Swipe Transaction,20561,Palm Coast,FL,32137.0,5912,
10059983,2011-09-13 08:48:00,1243,3047,8.85,Swipe Transaction,56431,Harrisburg,PA,17113.0,5541,
10061637,2011-09-13 14:03:00,875,3495,13.18,Swipe Transaction,50783,Tuscaloosa,AL,35405.0,5411,
10063226,2011-09-13 22:17:00,855,5916,-85.00,Swipe Transaction,43293,Jackson,MS,39213.0,5499,
10064824,2011-09-14 10:01:00,1130,2446,1.75,Swipe Transaction,46284,Federal Way,WA,98003.0,5411,
10066453,2011-09-14 15:22:00,379,3881,40.86,Swipe Transaction,17540,Mobile,AL,36693.0,5912,
10068045,2011-09-15 04:47:00,1718,2029,41.92,Online Transaction,15143,ONLINE,,,4784,
10069712,2011-09-15 11:13:00,598,2040,49.96,Swipe Transaction,11468,Milan,NH,3588.0,5970,
10071330,2011-09-15 16:42:00,171,1239,-79.00,Swipe Transaction,61195,Greenville,SC,29607.0,5541,
10072920,2011-09-16 07:06:00,1797,1127,137.71,Swipe Transaction,68579,San Leandro,CA,94577.0,5300,
10074571,2011-09-16 12:29:00,1018,3022,107.04,Swipe Transaction,98374,Palm Coast,FL,32137.0,5411,
10076218,2011-09-16 18:39:00,135,2808,-72.00,Swipe Transaction,61195,Lancaster,OH,43130.0,5541,
10077825,2011-09-17 09:35:00,1916,2856,7.37,Swipe Transaction,87593,Quincy,FL,32352.0,5411,
10079417,2011-09-17 15:34:00,1813,101,18.26,Swipe Transaction,32175,Watertown,TN,37184.0,7538,
10081025,2011-09-18 06:25:00,278,3919,94.48,Swipe Transaction,60569,Houston,TX,77063.0,5300,
10082634,2011-09-18 13:02:00,122,2034,80.00,Swipe Transaction,27092,Covington,LA,70433.0,4829,Insufficient Balance
10084216,2011-09-18 20:09:00,48,3456,58.24,Online Transaction,73186,ONLINE,,,4814,
10085806,2011-09-19 09:06:00,1317,5790,8.27,Swipe Transaction,25701,Pleasantville,NJ,8232.0,5812,
10087448,2011-09-19 14:29:00,1378,283,82.32,Swipe Transaction,34022,Kimberly,WI,54136.0,8021,
10089071,2011-09-20 01:34:00,1405,2690,12.95,Swipe Transaction,90513,Grand Forks,ND,58201.0,5300,
10090660,2011-09-20 10:47:00,1150,4672,18.34,Swipe Transaction,15715,Hurst,TX,76054.0,5411,
10092300,2011-09-20 16:05:00,662,3092,27.26,Swipe Transaction,26810,Glen Ellyn,IL,60137.0,5541,
10093939,2011-09-21 06:45:00,1720,2492,15.39,Swipe Transaction,89069,Fort Worth,TX,76119.0,5251,
10095609,2011-09-21 12:12:00,348,2977,45.05,Swipe Transaction,61195,Trenton,NJ,8610.0,5541,
10097222,2011-09-21 18:11:00,447,3692,0.00,Swipe Transaction,27092,Grand Rapids,MI,49548.0,4829,
10098810,2011-09-22 07:59:00,17,4787,40.50,Swipe Transaction,34490,Connellys Springs,NC,28612.0,5719,
10100482,2011-09-22 13:19:00,196,285,37.86,Swipe Transaction,18215,Vidalia,GA,30475.0,5719,
10102081,2011-09-22 20:46:00,564,5887,54.16,Swipe Transaction,75936,Auburn,ME,4210.0,5814,
10103729,2011-09-23 09:42:00,1915,4116,10.59,Swipe Transaction,75781,Monroe,NY,10950.0,5411,
10105351,2011-09-23 14:56:00,1171,3237,43.07,Swipe Transaction,57523,Kailua,HI,96734.0,5300,
10106939,2011-09-24 03:46:00,1636,3390,10.25,Online Transaction,47399,ONLINE,,,5815,
10108571,2011-09-24 12:32:00,951,2032,22.10,Swipe Transaction,77668,Compton,CA,90222.0,4121,
10110176,2011-09-24 19:21:00,511,974,59.20,Swipe Transaction,60569,Pinetop,AZ,85935.0,5300,
10111779,2011-09-25 09:44:00,845,2855,2.12,Swipe Transaction,20519,Milton,FL,32571.0,5942,
10113418,2011-09-25 15:39:00,1604,2207,69.00,Swipe Transaction,59935,Batesville,MS,38606.0,5499,
10114987,2011-09-26 05:53:00,1677,4969,39.20,Swipe Transaction,24823,Lubbock,TX,79415.0,7538,
10116644,2011-09-26 11:26:00,386,3673,14.59,Online Transaction,18563,ONLINE,,,4121,
10118269,2011-09-26 16:38:00,216,3404,42.57,Swipe Transaction,72351,New Castle,IN,47362.0,5541,
10119866,2011-09-27 07:22:00,1910,3242,15.78,Online Transaction,39021,ONLINE,,,4784,
10121522,2011-09-27 12:43:00,1263,2002,13.88,Swipe Transaction,83480,Marietta,GA,30008.0,9402,
10123135,2011-09-27 19:37:00,78,5910,46.03,Online Transaction,80770,ONLINE,,,7922,
10124762,2011-09-28 08:57:00,1909,1136,9.55,Swipe Transaction,61195,Los Angeles,CA,90008.0,5541,
10126400,2011-09-28 14:21:00,1250,2610,16.46,Swipe Transaction,83271,Everett,PA,15537.0,4214,
10128030,2011-09-28 23:32:00,984,121,87.85,Swipe Transaction,81833,Kissimmee,FL,34746.0,5912,
10129662,2011-09-29 10:42:00,852,4187,11.78,Online Transaction,88459,ONLINE,,,5311,
10131282,2011-09-29 16:03:00,1863,2213,113.69,Swipe Transaction,60569,Vicksburg,MI,49097.0,5300,
10132889,2011-09-30 06:40:00,1291,2473,122.82,Swipe Transaction,86616,Sullivan,MO,63080.0,4814,
10134519,2011-09-30 11:46:00,1901,3846,87.42,Swipe Transaction,31893,Saint Johns,MI,48879.0,5311,
10136138,2011-09-30 17:10:00,1283,3469,310.00,Swipe Transaction,15574,Fairhaven,MA,2719.0,3393,
10137726,2011-10-01 08:09:00,157,1052,60.00,Swipe Transaction,27092,Menifee,CA,92584.0,4829,
10139374,2011-10-01 14:19:00,543,4708,42.69,Swipe Transaction,86796,Coos Bay,OR,97420.0,5310,
10140968,2011-10-01 22:23:00,762,1080,-69.00,Swipe Transaction,59935,Cardington,OH,43315.0,5499,
10142589,2011-10-02 11:21:00,1818,3418,35.69,Online Transaction,16798,ONLINE,,,4121,
10144224,2011-10-02 17:09:00,1812,2531,84.51,Swipe Transaction,92883,North Little Rock,AR,72116.0,5812,
10145813,2011-10-03 07:20:00,932,1121,32.06,Swipe Transaction,39564,Bienville,LA,71008.0,5211,
10147479,2011-10-03 12:29:00,1963,3317,21.84,Online Transaction,18563,ONLINE,,,4121,
10149118,2011-10-03 19:03:00,795,5162,83.47,Swipe Transaction,25887,Dallas,TX,75206.0,5814,
10150704,2011-10-04 08:37:00,1812,2531,66.53,Swipe Transaction,31764,North Little Rock,AR,72116.0,5651,
10152314,2011-10-04 13:30:00,890,5799,63.00,Swipe Transaction,61195,Fullerton,CA,92831.0,5541,
10153947,2011-10-04 21:44:00,708,5621,128.13,Swipe Transaction,69958,Mexico City,Mexico,,5812,
10155568,2011-10-05 09:54:00,1247,1073,97.00,Swipe Transaction,26810,Bakersfield,CA,93308.0,5541,
10157210,2011-10-05 15:04:00,1843,3522,35.63,Swipe Transaction,75781,Chicago Heights,IL,60411.0,5411,
10158792,2011-10-06 03:05:00,1909,5640,1.43,Swipe Transaction,78244,Los Angeles,CA,90007.0,5411,
10160421,2011-10-06 11:12:00,1509,3685,11.45,Swipe Transaction,34490,Parkville,MD,21234.0,5719,
10162082,2011-10-06 16:50:00,1050,5214,37.01,Swipe Transaction,60569,Greenville,NC,27834.0,5300,
10163658,2011-10-07 07:40:00,190,3363,80.00,Swipe Transaction,27092,Zion,IL,60099.0,4829,
10165301,2011-10-07 13:08:00,750,3250,80.00,Swipe Transaction,59935,Charlotte,NC,28212.0,5499,
10166939,2011-10-07 20:38:00,190,3851,34.90,Swipe Transaction,2703,Skokie,IL,60077.0,5814,
10168556,2011-10-08 10:22:00,947,2620,105.61,Swipe Transaction,46284,Brooklyn,NY,11234.0,5411,
10170195,2011-10-08 16:26:00,1523,4521,38.66,Swipe Transaction,98374,Greensboro,NC,27425.0,5411,
10171818,2011-10-09 07:35:00,719,6021,160.00,Swipe Transaction,27092,Rockford,IL,61107.0,4829,
10173460,2011-10-09 13:41:00,820,127,67.41,Swipe Transaction,60569,Osterville,MA,2655.0,5300,
10175066,2011-10-09 21:20:00,1793,290,46.90,Online Transaction,87530,ONLINE,,,4900,
10176634,2011-10-10 09:31:00,1490,5950,36.19,Swipe Transaction,61195,Commerce City,CO,80022.0,5541,
10178241,2011-10-10 14:42:00,1881,4653,51.00,Swipe Transaction,59935,Melvindale,MI,48122.0,5499,
10179859,2011-10-11 01:02:00,212,4145,50.67,Swipe Transaction,39991,Lincoln Park,MI,48146.0,3771,
10181476,2011-10-11 10:40:00,885,6005,0.34,Swipe Transaction,14528,Crane,MO,65633.0,5499,
10183137,2011-10-11 16:04:00,810,5254,-99.00,Swipe Transaction,43293,Taylorsville,KY,40071.0,5499,
10184752,2011-10-12 06:53:00,1376,3532,9.26,Swipe Transaction,79659,Cedar Park,TX,78613.0,5921,
10186367,2011-10-12 12:16:00,1144,2223,33.93,Swipe Transaction,13646,Houston,TX,77088.0,7538,
10187981,2011-10-12 17:57:00,1097,4690,106.10,Online Transaction,73186,ONLINE,,,4814,
10189575,2011-10-13 08:00:00,566,2543,68.74,Swipe Transaction,79927,Holly,MI,48442.0,5912,
10191205,2011-10-13 13:13:00,300,3814,189.00,Swipe Transaction,29004,Monroe,CT,6468.0,8021,
10192791,2011-10-13 20:27:00,1393,3018,14.71,Swipe Transaction,59397,Pilger,NE,68768.0,5812,
10194412,2011-10-14 09:13:00,1242,5102,43.20,Swipe Transaction,3268,Chicago,IL,60620.0,7349,
10196047,2011-10-14 14:05:00,665,5357,80.00,Swipe Transaction,27092,Youngstown,OH,44504.0,4829,
10197650,2011-10-14 22:04:00,203,242,21.44,Swipe Transaction,92883,Norcross,GA,30010.0,5812,
10199277,2011-10-15 11:05:00,1448,5907,10.56,Swipe Transaction,23481,Inman,SC,29349.0,5812,
10200918,2011-10-15 17:24:00,196,285,49.16,Swipe Transaction,89069,Jonesboro,GA,30238.0,5251,
10202524,2011-10-16 08:23:00,1382,2838,77.00,Swipe Transaction,28395,Kingman,AZ,86409.0,5541,
10204165,2011-10-16 14:14:00,1885,4694,35.57,Swipe Transaction,29974,Winder,GA,30680.0,7538,
10205743,2011-10-16 21:50:00,1279,3220,32.36,Swipe Transaction,15177,Novi,MI,48375.0,5813,
10207335,2011-10-17 09:45:00,1473,3839,2.72,Swipe Transaction,20519,Prairie Village,KS,66208.0,5942,
10208957,2011-10-17 15:00:00,27,5025,16.71,Swipe Transaction,22204,Brandon,MS,39042.0,5541,
10210550,2011-10-18 03:39:00,1058,1102,13.21,Swipe Transaction,98374,Clarksville,TN,37041.0,5411,
10212206,2011-10-18 11:07:00,1352,59,19.54,Swipe Transaction,26810,Traverse City,MI,49684.0,5541,
10213844,2011-10-18 16:37:00,415,3871,19.99,Swipe Transaction,69050,Washington Court House,OH,43160.0,7538,
10215430,2011-10-19 07:21:00,1733,5013,-83.00,Swipe Transaction,22204,Williamsburg,KY,40769.0,5541,
10217059,2011-10-19 12:29:00,278,6016,39.77,Swipe Transaction,40538,Houston,TX,77056.0,5912,
10218677,2011-10-19 18:35:00,1183,4701,2.66,Swipe Transaction,75781,Clarksville,IN,47129.0,5411,
10220265,2011-10-20 08:15:00,1696,2408,116.24,Swipe Transaction,59935,Merritt Island,FL,32953.0,5499,
10221934,2011-10-20 13:22:00,1813,5196,113.78,Swipe Transaction,20561,Thompsons Station,TN,37179.0,5912,
10223531,2011-10-20 21:28:00,4,3413,26.08,Swipe Transaction,88646,Seattle,WA,98122.0,5812,
10225125,2011-10-21 09:37:00,663,975,3.32,Swipe Transaction,25887,Franklin,TN,37067.0,5814,
10226771,2011-10-21 14:49:00,1330,2189,31.74,Online Transaction,15143,ONLINE,,,4784,
10228364,2011-10-22 01:01:00,983,3988,31.40,Swipe Transaction,1238,Fayetteville,AR,72703.0,7393,
10229969,2011-10-22 11:44:00,980,2454,-79.00,Swipe Transaction,22204,Gwynn Oak,MD,21207.0,5541,
10231588,2011-10-22 18:11:00,1613,4549,26.54,Swipe Transaction,32606,New Sharon,ME,4955.0,7832,
10233208,2011-10-23 08:57:00,432,2646,47.04,Swipe Transaction,22204,Newton,NC,28658.0,5541,
10234833,2011-10-23 14:41:00,2,3298,11.15,Swipe Transaction,83480,Bronx,NY,10460.0,9402,
10236429,2011-10-23 23:11:00,1076,3858,29.09,Swipe Transaction,1238,Fayetteville,AR,72703.0,7393,
10238037,2011-10-24 10:30:00,1133,5211,15.78,Swipe Transaction,91128,North Rose,NY,14516.0,5411,
10239662,2011-10-24 15:44:00,860,5782,9.29,Swipe Transaction,92252,Silver Spring,MD,20901.0,7542,
10241267,2011-10-25 06:27:00,1041,2500,3.17,Swipe Transaction,83229,Trenton,GA,30752.0,5411,
10242885,2011-10-25 11:42:00,1703,2969,1.24,Swipe Transaction,68671,Grand Junction,CO,81506.0,5541,
10244475,2011-10-25 16:58:00,113,4526,79.54,Swipe Transaction,18131,Dallas,TX,75215.0,4111,
10246055,2011-10-26 07:33:00,1046,3259,-97.00,Swipe Transaction,59935,Philadelphia,PA,19146.0,5499,
10247753,2011-10-26 12:53:00,1079,5826,36.49,Swipe Transaction,60569,East Northport,NY,11731.0,5300,
10249360,2011-10-26 19:24:00,1520,108,139.84,Swipe Transaction,49944,San Francisco,CA,94101.0,4111,
10250949,2011-10-27 08:46:00,1253,3841,109.65,Swipe Transaction,20561,Beacon Falls,CT,6403.0,5912,
10252592,2011-10-27 13:59:00,1425,5929,18.41,Online Transaction,39021,ONLINE,,,4784,
10254232,2011-10-27 22:26:00,1874,2078,37.51,Swipe Transaction,59697,Miami,FL,33175.0,5310,
10255846,2011-10-28 10:10:00,1786,5463,86.02,Online Transaction,17976,ONLINE,,,4900,
10257518,2011-10-28 15:35:00,1403,5976,91.36,Swipe Transaction,38408,Beaverdam,VA,23015.0,5411,
10259107,2011-10-29 06:07:00,60,4544,80.00,Swipe Transaction,27092,Rochester,NY,14612.0,4829,
10260717,2011-10-29 12:26:00,1464,3677,5.84,Swipe Transaction,50783,Schenectady,NY,12309.0,5411,
10262323,2011-10-29 18:56:00,819,3245,50.85,Swipe Transaction,75936,Pittsburgh,PA,15224.0,5814,
10263954,2011-10-30 09:18:00,1783,4655,23.82,Swipe Transaction,61552,Oakland,CA,94606.0,5300,
10265592,2011-10-30 15:29:00,1241,5230,118.80,Swipe Transaction,46476,New Bremen,OH,45869.0,5211,
10267177,2011-10-31 05:29:00,528,5161,5.75,Swipe Transaction,26810,Le Mars,IA,51031.0,5541,
10268828,2011-10-31 11:21:00,1073,2547,13.32,Swipe Transaction,88419,Pierceton,IN,46562.0,5411,
10270463,2011-10-31 16:59:00,1986,5443,8.08,Online Transaction,47399,ONLINE,,,5815,
10272057,2011-11-01 07:35:00,909,2583,24.79,Swipe Transaction,59935,Olympia,WA,98516.0,5499,
10273703,2011-11-01 12:51:00,1288,2428,10.54,Swipe Transaction,21269,Poca,WV,25159.0,5921,
10275310,2011-11-01 19:41:00,570,5897,30.52,Swipe Transaction,43702,Gainesville,GA,30504.0,5812,
10276894,2011-11-02 09:00:00,205,2861,138.95,Swipe Transaction,86616,Black Eagle,MT,59414.0,4814,
10278561,2011-11-02 14:02:00,59,2087,31.95,Swipe Transaction,13523,Clovis,NM,88101.0,5310,
10280194,2011-11-02 22:10:00,832,2948,175.64,Swipe Transaction,49929,Mckinney,TX,75069.0,5651,
10281814,2011-11-03 10:10:00,1432,4929,39.99,Swipe Transaction,20561,Netcong,NJ,7857.0,5912,
10283442,2011-11-03 15:19:00,804,17,6.08,Swipe Transaction,8813,Bowling Green,KY,42101.0,5812,
10285048,2011-11-04 05:18:00,994,3734,8.78,Swipe Transaction,20561,Lakewood,NJ,8701.0,5912,
10286672,2011-11-04 11:20:00,1224,5971,17.72,Swipe Transaction,94139,College Park,MD,20740.0,7230,
